,safegraph_place_id,cbg,date,visits,size
314,sg:043da4501d754e3ea441111bbae1da6d,060371892011,2020-04,4,5.0
315,sg:043da4501d754e3ea441111bbae1da6d,060373010002,2020-04,4,5.0
316,sg:043da4501d754e3ea441111bbae1da6d,060371021031,2020-04,4,5.0
317,sg:043da4501d754e3ea441111bbae1da6d,060373103002,2020-04,4,5.0
318,sg:043da4501d754e3ea441111bbae1da6d,060373017021,2020-04,4,5.0
319,sg:043da4501d754e3ea441111bbae1da6d,060371114003,2020-04,4,5.0
320,sg:044d77da5d2d41d0b5a359d180cb4dcd,060375518004,2020-04,4,5.0
321,sg:044d77da5d2d41d0b5a359d180cb4dcd,060375405013,2020-04,4,5.0
322,sg:044d77da5d2d41d0b5a359d180cb4dcd,060375545141,2020-04,4,5.0
323,sg:045206301d364df69797e9cff800e6fa,060710093001,2020-04,4,2.0
324,sg:0461410ca29e4b80a0acc333ff61634b,060372392023,2020-04,7,1.0
325,sg:04644a1eb2f14f06817261c4988650c0,530670115004,2020-04,4,0.0
326,sg:0464f36a875642fa89e95ae1d83be7ad,060210104003,2020-04,4,1.0
327,sg:0464f36a875642fa89e95ae1d83be7ad,061010506042,2020-04,4,1.0
328,sg:047cff329f264b33b1c20711edfbd188,060014054012,2020-04,5,5.0
